?cls	?def	?xrefs
<http://purl.obolibrary.org/obo/XAO_1000067>	"Nieuwkoop and Faber stage 55, corresponding to a tadpole of age about 32 days at 22-24 Celsius and having the following external morphological criteria: Hand pronated about 90 degrees; free parts of fingers about equally long as broad. Length of hindlimb without foot about 3 times its breadth; length of cartilages of 4th and 5th toe about 4 times their breadth. Length: 70 - 80 mm."	
<http://purl.obolibrary.org/obo/XPO_0100789>	"Abnormality of occipitovertebral artery."	
<http://purl.obolibrary.org/obo/GO_0071901>	"Any process that decreases the rate, frequency, or extent of protein serine/threonine kinase activity."	
<http://purl.obolibrary.org/obo/XPO_0132454>	"An abnormal development of the trunk musculature."	
<http://purl.obolibrary.org/obo/UBERON_8000007>	"Right part of the organism dorsal to a horizontal plane and bounded on one side by the same transverse plane."	
<http://purl.obolibrary.org/obo/XPO_0141993>	"Increased cilium movement in left-right organizer."	
<http://purl.obolibrary.org/obo/XPO_0127308>	"An abnormally localised optic fiber layer."	
<http://purl.obolibrary.org/obo/XPO_0132014>	"An abnormal development of the medulla oblongata."	
<http://purl.obolibrary.org/obo/XPO_0133147>	"An abnormal development of the claw of hindlimb digit 4."	
<http://purl.obolibrary.org/obo/NBO_0000233>	"Behavior related to the tendency of an organism to maintain internal equilibrium."	
<http://purl.obolibrary.org/obo/XPO_0137072>	"A decreased occurrence of apoptotic process in hematopoietic stem cell."	
<http://purl.obolibrary.org/obo/XPO_0100004>	"Abnormality of cell."	
<http://purl.obolibrary.org/obo/XPO_0102165>	"Any unspecified morphological anomaly of the melanoblast, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/GO_0009118>	"Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving nucleosides."	
<http://purl.obolibrary.org/obo/XPO_0132423>	"An abnormal development of the lateral line ganglion."	
<http://purl.obolibrary.org/obo/XAO_0004136>	"Portion of tissue that is a patch of thickened, pseudostratified epithelium in the inner ear, consisting of regular arrays of sensory hair cells interspersed with supporting cells. The macula saccule senses linear acceleration and gravity."	"UBERON:0002212"
<http://purl.obolibrary.org/obo/XPO_0139799>	"An abnormally necrotic eye muscle."	
<http://purl.obolibrary.org/obo/XPO_0116429>	"An anomaly in behavior."	
<http://purl.obolibrary.org/obo/UBERON_0005056>	"An external genitalia that is part of a female reproductive system [Automatically generated definition]."	"galen:FemaleExternalGenitalia FMA:45649 BTO:0003100 SCTID:362234008 EMAPA:30984"
<http://purl.obolibrary.org/obo/XPO_0125738>	"Absence of afferent neuron."	
<http://purl.obolibrary.org/obo/XPO_0129493>	"An increase in the size of the nucleus reticularis inferior."	
<http://purl.obolibrary.org/obo/XPO_0129565>	"An increase in the size of the m. rectus posterior."	
<http://purl.obolibrary.org/obo/XPO_0100677>	"Abnormality of neural fold."	
<http://purl.obolibrary.org/obo/XPO_0100487>	"Abnormality of distal tubule."	
<http://purl.obolibrary.org/obo/XPO_0140592>	"An abnormally necrotic subclavian vein."	
<http://purl.obolibrary.org/obo/XPO_0136155>	"An increased occurrence of cell population proliferation in m. rectus posterior primordium."	
<http://purl.obolibrary.org/obo/XPO_0134049>	"An increased occurrence of apoptotic process in gonad."	
<http://purl.obolibrary.org/obo/XPO_0130290>	"An increase in the size of the m. interhyoideus."	
<http://purl.obolibrary.org/obo/XPO_0115487>		
<http://purl.obolibrary.org/obo/XPO_0132455>	"An abnormal development of the diaphysis."	
<http://purl.obolibrary.org/obo/XPO_0132149>	"An abnormal development of the ethmoid region."	
<http://purl.obolibrary.org/obo/XPO_0125728>	"Absence of pre-enamel."	
<http://purl.obolibrary.org/obo/XPO_0137804>	"A decreased occurrence of apoptotic process in glomerular layer of the olfactory bulb."	
<http://purl.obolibrary.org/obo/XPO_0141358>	"A decreased occurrence of cell adhesion in brain."	
<http://purl.obolibrary.org/obo/XPO_0137715>	"A decreased occurrence of apoptotic process in subocular cartilage."	
<http://purl.obolibrary.org/obo/GO_0061309>	"The process aimed at the progression of a cardiac neural crest cell over time, from initial commitment of the cell to its specific fate, to the fully functional differentiated cell that contributes to the shaping of the outflow tract."	
<http://purl.obolibrary.org/obo/XPO_0100231>	"Abnormality of compound organ."	
<http://purl.obolibrary.org/obo/XPO_0138045>	"A decreased occurrence of apoptotic process in multiciliated epidermal cell."	
<http://purl.obolibrary.org/obo/XPO_0103272>	"Absence of cartilaginous condensation."	
<http://purl.obolibrary.org/obo/XPO_0103404>	"The presence of an increased number of neural progenitor cell in the optic tectum."	
<http://purl.obolibrary.org/obo/XPO_0126988>	"An abnormally localised m. quadrato-hyoangularis primordium."	
<http://purl.obolibrary.org/obo/GO_0015630>	"The part of the cytoskeleton (the internal framework of a cell) composed of microtubules and associated proteins."	
<http://purl.obolibrary.org/obo/XPO_0137863>	"A decreased occurrence of apoptotic process in myotome of tail somite 18."	
<http://purl.obolibrary.org/obo/GO_0170039>	"The chemical reactions and pathways involving any amino acid that is incorporated into protein naturally by ribosomal translation of mRNA, and that has a specific codon for translation from mRNA to protein."	
<http://purl.obolibrary.org/obo/XPO_0126058>	"Absence of mm. constrictores branchiales III."	
<http://purl.obolibrary.org/obo/GO_0006040>	"The chemical reactions and pathways involving any amino sugar, sugars containing an amino group in place of a hydroxyl group."	
<http://purl.obolibrary.org/obo/XPO_0132630>	"An abnormal development of the stage IV oocyte."	
<http://purl.obolibrary.org/obo/XPO_0129199>	"An abnormal reduction in the size of the spleen."	
<http://purl.obolibrary.org/obo/XPO_0136403>	"An increased occurrence of cell population proliferation in blastomere V2."	
<http://purl.obolibrary.org/obo/XPO_0115822>	"Any abnormal duplication of the utricle."	
<http://purl.obolibrary.org/obo/XPO_0138732>	"A decreased occurrence of cell population proliferation in ventral hyoid arch skeleton."	
<http://purl.obolibrary.org/obo/GO_0060136>	"A reproductive process occurring in the embryo or fetus that allows the embryo or fetus to develop within the mother."	
<http://purl.obolibrary.org/obo/XPO_0137747>	"A decreased occurrence of apoptotic process in hindlimb bud tip."	
<http://purl.obolibrary.org/obo/XPO_0100762>	"Abnormality of intersomitic region."	
<http://purl.obolibrary.org/obo/GO_0048582>	"Any process that activates or increases the frequency, rate or extent of post-embryonic development. Post-embryonic development is defined as the process whose specific outcome is the progression of the organism over time, from the completion of embryonic development to the mature structure."	
<http://purl.obolibrary.org/obo/UBERON_0036351>		"FMA:15089"
<http://purl.obolibrary.org/obo/XPO_0127738>	"An abnormally localised myotome of trunk somite 5."	
<http://purl.obolibrary.org/obo/XAO_0004057>	"Portion of tissue comprising the posterior end of the tail fin."	"UBERON:0010162"
<http://purl.obolibrary.org/obo/XPO_0102049>	"Any unspecified morphological anomaly of the dense regular connective tissue, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/XPO_0140996>	"An abnormally necrotic notochordal epithelium."	
<http://purl.obolibrary.org/obo/XAO_0004505>	"The inner layer of the periosteum, containing osteoblasts."	
<http://purl.obolibrary.org/obo/XPO_0141961>	"Absent or undetectable cilium movement in mucociliary epithelium."	
<http://purl.obolibrary.org/obo/XPO_0139871>	"An abnormally necrotic forelimb zeugopod."	
<http://purl.obolibrary.org/obo/XPO_0139867>	"An abnormally necrotic genital system."	
<http://purl.obolibrary.org/obo/GO_0032964>	"The chemical reactions and pathways resulting in the formation of collagen, any of a group of fibrous proteins of very high tensile strength that form the main component of connective tissue in animals. Collagen is highly enriched in glycine (some regions are 33% glycine) and proline, occurring predominantly as 3-hydroxyproline (about 20%)."	
<http://purl.obolibrary.org/obo/XPO_0141624>	"Abnormal change from one fully differentiated cellular state into another in solid compound organ."	
<http://purl.obolibrary.org/obo/XPO_0127506>	"An abnormally localised regenerating tail."	
<http://purl.obolibrary.org/obo/XPO_0100340>	"Abnormality of midbrain."	
<http://purl.obolibrary.org/obo/XPO_0127836>	"An abnormally localised myotome of trunk somite 6."	
<http://purl.obolibrary.org/obo/XPO_0130652>	"An increase in the size of the solitary tract."	
<http://purl.obolibrary.org/obo/XPO_0133532>	"An increased occurrence of apoptotic process in epidermis."	
<http://purl.obolibrary.org/obo/XPO_0135427>	"An increased occurrence of cell population proliferation in supraorbital lateral line."	
<http://purl.obolibrary.org/obo/XPO_0126751>	"An abnormally localised nucleus reticularis inferior."	
<http://purl.obolibrary.org/obo/XPO_0101658>	"Any unspecified morphological anomaly of the germ cell, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/XPO_0133898>	"An increased occurrence of apoptotic process in dorsal pancreatic bud."	
<http://purl.obolibrary.org/obo/XAO_1000004>	"Embryonic stage during which the zygote undergoes synchronous divisions into 2, 4, 8, 16, etc. blastomeres, comprising Nieuwkoop and Faber stages 2 to 6.5."	"UBERON:0000107"
<http://purl.obolibrary.org/obo/XPO_0130593>	"An increase in the size of the ventromedial thalamic nucleus."	
<http://purl.obolibrary.org/obo/XPO_0130046>	"An increase in the size of the palatoquadrate."	
<http://purl.obolibrary.org/obo/XPO_0102074>	"Any unspecified morphological anomaly of the internal carotid artery, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/GO_0045778>	"Any process that activates or increases the frequency, rate or extent of ossification, the formation of bone or of a bony substance or the conversion of fibrous tissue or of cartilage into bone or a bony substance."	
<http://purl.obolibrary.org/obo/GO_1904035>	"Any process that modulates the frequency, rate or extent of epithelial cell apoptotic process."	
<http://purl.obolibrary.org/obo/XPO_0102849>	"Any unspecified morphological anomaly of the tail vein, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/XPO_0132242>	"An abnormal development of the m. levator mandibulae articularis."	
<http://purl.obolibrary.org/obo/PATO_0002008>	"A complete three dimensional shape in which there is a line connecting pair of points on the object that lies outside the object. Or: a shape with cavities. Contrast: concave."	"Image:http://en.wikipedia.org/wiki/Image:Convex_polygon_illustration2.png"
<http://purl.obolibrary.org/obo/XPO_0101767>	"Any unspecified morphological anomaly of the surface structure, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/XAO_0004258>	"Structure that comprises the base region of the telencephalon."	
<http://purl.obolibrary.org/obo/XPO_0125997>	"Absence of Merkel cell."	
<http://purl.obolibrary.org/obo/XPO_0136167>	"An increased occurrence of cell population proliferation in dorsal endoderm."	
<http://purl.obolibrary.org/obo/XPO_0138695>	"A decreased occurrence of cell population proliferation in sclerotome of tail somite 16."	
<http://purl.obolibrary.org/obo/XPO_0125698>	"Absence of filopodium."	
<http://purl.obolibrary.org/obo/XPO_0101383>	"Abnormality of anterior semicircular canal."	
<http://purl.obolibrary.org/obo/XPO_0126189>	"Absence of notochordal sheath."	
<http://purl.obolibrary.org/obo/XPO_0126005>	"Absence of external gill."	
<http://purl.obolibrary.org/obo/XPO_0141298>	"Any unspecified morphological anomaly of the intercanthal region, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/XPO_0137240>	"A decreased occurrence of apoptotic process in gastrula cell."	
<http://purl.obolibrary.org/obo/XPO_0136885>	"A decreased occurrence of apoptotic process in left spleen primordium."	
<http://purl.obolibrary.org/obo/GO_0014706>	"The process whose specific outcome is the progression of a striated muscle over time, from its formation to the mature structure. Striated muscle contain fibers that are divided by transverse bands into striations, and cardiac and skeletal muscle are types of striated muscle. Skeletal muscle myoblasts fuse to form myotubes and eventually multinucleated muscle fibers. The fusion of cardiac cells is very rare and can only form binucleate cells."	
<http://purl.obolibrary.org/obo/XPO_0126718>	"An abnormally localised radio-ulna."	
<http://purl.obolibrary.org/obo/XPO_0133475>	"The presence of a reduced number of cilium in the multiciliated epidermal cell."	
<http://purl.obolibrary.org/obo/XPO_0102567>	"Any unspecified morphological anomaly of the skeleton, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/XPO_0131605>	"An abnormal reduction in the size of the stomach epithelium."	
<http://purl.obolibrary.org/obo/XPO_0101028>	"Abnormality of sacculus."	
<http://purl.obolibrary.org/obo/XPO_0102892>	"Any unspecified morphological anomaly of the central canal, such as, for example, abnormal shape or colour."	
<http://purl.obolibrary.org/obo/XPO_0137326>	"A decreased occurrence of apoptotic process in blastema."	
<http://purl.obolibrary.org/obo/XPO_0128153>	"An abnormal reduction in the size of the first pancreatic bud."	
<http://purl.obolibrary.org/obo/XPO_0129115>	"An abnormal reduction in the size of the middle lateral line."	
